128 9.657000 0.058895 127.931600 1.280048
129 9.723900 0.058589 128.867600 1.293296
130 9.722400 0.059358 129.745400 1.303180
131 9.789500 0.059008 130.640400 1.315581
132 9.789500 0.059898 131.699200 1.325809
133 9.869000 0.059475 132.756700 1.335944
134 9.864300 0.060276 133.622600 1.345346
135 9.938200 0.059953 134.697900 1.358064
136 9.944700 0.060805 135.855400 1.368765
137 10.018300 0.060385 136.816700 1.375444
138 10.019100 0.061187 137.807300 1.388141
139 10.094500 0.060804 138.855900 1.402816
140 10.095700 0.061551 139.794900 1.411377
141 10.165200 0.061257 140.841500 1.421764
142 10.164000 0.061919 141.632300 1.425804
143 10.241500 0.061727 142.976200 1.443204
144 10.239400 0.062441 143.819200 1.451763
145 10.315000 0.061793 144.569100 1.456387
146 10.304400 0.062540 145.279000 1.463207
147 10.376400 0.062102 146.221100 1.472706
148 10.374900 0.062837 147.108200 1.484750
149 10.447300 0.062537 148.239500 1.500720
150 10.448600 0.063251 149.164800 1.509991
151 10.527000 0.062940 150.416700 1.521724
152 10.527400 0.063825 151.547800 1.531645
153 10.599600 0.063506 152.666800 1.542587
154 10.597800 0.064209 153.525900 1.548852
155 10.665000 0.063749 154.366300 1.552376
156 10.659700 0.064536 155.263000 1.563856
157 10.730900 0.064014 156.115000 1.567899
158 10.733300 0.064780 157.152200 1.581145
159 10.802900 0.064426 158.194400 1.591795
160 10.806700 0.065124 159.179600 1.598347
161 10.863700 0.064756 159.937100 1.607755
162 10.868300 0.065560 161.085600 1.618291
163 10.943100 0.065069 162.075600 1.630163
164 10.942800 0.065900 163.156000 1.642222
165 11.012900 0.065461 164.118800 1.656943
166 11.004700 0.066225 164.944000 1.665686
167 11.081100 0.065881 166.176800 1.681467
168 11.084700 0.066534 167.121900 1.688644
169 11.150700 0.066165 168.098800 1.700213
170 11.152700 0.066778 168.959200 1.707810
171 11.218600 0.066522 170.091200 1.720276
172 11.218100 0.067291 171.109600 1.727542
173 11.285900 0.066847 172.039900 1.734923
174 11.275900 0.067675 172.927200 1.746342
175 11.334700 0.067205 173.623100 1.752279
176 11.337600 0.067955 174.702600 1.764320
177 11.395300 0.067557 175.474700 1.772046
178 11.388900 0.068455 176.550600 1.783520
179 11.464600 0.067883 177.500600 1.795107
180 11.459900 0.068701 178.509600 1.807048
181 11.529500 0.068431 179.739500 1.816865
182 11.523200 0.069091 180.502000 1.824406
183 11.582700 0.068685 181.316700 1.833630
184 11.584500 0.069463 182.433200 1.845942
185 11.658300 0.068953 183.443100 1.853871
186 11.644400 0.069854 184.370100 1.870290
187 11.709300 0.069487 185.373500 1.879858
188 11.694300 0.070140 185.934300 1.888155
189 11.764100 0.069714 186.976400 1.900933
190 11.769200 0.070346 187.981400 1.910259
191 11.838100 0.069929 189.022000 1.914030
192 11.852400 0.070433 190.068000 1.919269
193 11.897500 0.070329 190.992400 1.930260
194 11.910800 0.070831 192.018800 1.934539
195 11.976100 0.070380 192.941600 1.941199
196 11.977300 0.071020 193.874600 1.947659
197 12.028900 0.070733 194.707200 1.957396
198 12.040600 0.071350 195.864600 1.969804
199 12.095000 0.071069 196.778000 1.973354
200 12.101700 0.071714 197.861000 1.985922
201 12.157800 0.071358 198.711600 1.992595
202 12.156600 0.071918 199.485500 1.999938
203 12.205800 0.071670 200.326700 2.011789
204 12.212800 0.072136 201.168300 2.020987
205 12.260500 0.071984 202.116700 2.031581
206 12.252100 0.072739 203.003600 2.039921
207 12.322200 0.072258 204.027900 2.045943
208 12.322600 0.073020 205.145400 2.058168
209 12.396600 0.072683 206.483900 2.069293
210 12.413500 0.073396 207.944200 2.083187
211 12.460200 0.073082 208.646000 2.091140
212 12.457800 0.073815 209.662400 2.102751
213 12.519100 0.073454 210.661200 2.112390
214 12.521900 0.074014 211.558000 2.119811
215 12.573200 0.073657 212.318000 2.122024
216 12.580200 0.074292 213.432800 2.136957
217 12.640800 0.073843 214.295600 2.140677
218 12.636400 0.074540 215.218800 2.149864
219 12.705700 0.074167 216.420000 2.158413
220 12.706200 0.074897 217.521100 2.168120
221 12.770700 0.074602 218.724000 2.180221
222 12.783200 0.075224 219.975400 2.189731
223 12.829700 0.074868 220.631600 2.197986
224 12.834100 0.075577 221.811200 2.210413
225 12.893800 0.075248 222.851100 2.224668
226 12.898500 0.075892 223.944800 2.237202
227 12.961000 0.075578 225.085500 2.244142
228 12.965500 0.076244 226.213000 2.260949
229 13.023400 0.076081 227.469600 2.278381
230 13.028000 0.076869 228.794500 2.295706
231 13.084900 0.076404 229.567100 2.304885
232 13.081900 0.077253 230.793100 2.319987
233 13.145600 0.076813 231.786700 2.324053
234 13.149000 0.077433 232.831500 2.334494
235 13.202500 0.077159 233.818000 2.342793
236 13.207800 0.077765 234.895800 2.355567
237 13.252700 0.077422 235.552300 2.359892
238 13.262200 0.077966 236.650000 2.372792
239 13.320500 0.077663 237.726800 2.383402
240 13.320200 0.078263 238.654100 2.388396
241 13.377800 0.077952 239.706400 2.400754
242 13.391100 0.078450 240.840800 2.407990
243 13.430500 0.078112 241.368600 2.414209
244 13.430200 0.078592 242.113000 2.417410
245 13.480100 0.078333 243.048700 2.428709
246 13.501800 0.078942 244.593200 2.446378
247 13.555600 0.078622 245.544400 2.452745
248 13.548100 0.079298 246.408200 2.462934
249 13.603100 0.079060 247.524400 2.474527
250 13.606300 0.079654 248.553700 2.484870
251 13.650000 0.079094 248.855900 2.490509
252 13.637100 0.079710 249.483100 2.492897
253 13.686100 0.079341 250.234700 2.501985
254 13.701800 0.079921 251.587400 2.511788
255 13.753500 0.079666 252.600300 2.520889
256 13.772800 0.080194 253.975100 2.533462
257 13.829500 0.079972 255.184700 2.547298
258 13.829800 0.080479 256.005700 2.554177
259 13.882900 0.080236 257.086700 2.563335
260 13.883600 0.080654 257.779400 2.566397
261 13.942600 0.080319 258.882400 2.575614
262 13.941000 0.081045 260.008800 2.589926
263 14.000300 0.080739 261.170000 2.595290
264 14.009500 0.081369 262.448200 2.608529
265 14.068700 0.081061 263.611100 2.618894
266 14.074400 0.081685 264.786600 2.632383
267 14.107900 0.081411 265.283100 2.642603
268 14.108700 0.082003 266.273200 2.655844
269 14.147900 0.081969 267.325600 2.670866
270 14.165800 0.082489 268.688000 2.683163
271 14.226100 0.082205 269.931500 2.696262
272 14.229700 0.082718 270.879200 2.703505
273 14.289900 0.082401 272.072700 2.713200
274 14.281500 0.082989 272.806200 2.718135
275 14.334100 0.082590 273.649900 2.725609
276 14.342100 0.083184 274.864900 2.739668
277 14.411500 0.083062 276.657400 2.759575
278 14.407600 0.083772 277.728800 2.774061
279 14.471200 0.083423 278.981100 2.789535
280 14.475000 0.083925 279.931700 2.793577
281 14.530200 0.083670 281.105600 2.804896
282 14.517800 0.084219 281.667400 2.807233
283 14.571100 0.083907 282.691800 2.812804
284 14.569100 0.084420 283.497100 2.821807
285 14.625600 0.084093 284.595900 2.828430
286 14.616100 0.084660 285.274800 2.836313
287 14.671500 0.084419 286.489900 2.848045
288 14.670200 0.084801 287.097600 2.853072
289 14.728800 0.084647 288.559900 2.869167
290 14.730900 0.085322 289.769400 2.885852
291 14.783000 0.084873 290.542600 2.892818
292 14.765300 0.085643 291.331400 2.906754
293 14.822700 0.085287 292.421100 2.921587
294 14.825900 0.085898 293.562400 2.930429
295 14.892700 0.085450 294.779600 2.939264
296 14.890900 0.086108 295.854400 2.951059
297 14.931800 0.085868 296.661900 2.960190
298 14.937600 0.086466 297.866600 2.970216
299 14.987800 0.086198 298.905100 2.977553
300 14.995700 0.086563 299.772200 2.982264
